config_id,p_alpha,RMSE_ret_mean,RMSE_ret_std,MAE_ret_mean,MAE_ret_std,R2_ret_mean,R2_ret_std,RMSE_usd_mean,RMSE_usd_std,DirAcc_pct_mean,DirAcc_pct_std
3,100.0,0.023911656934498177,0.006247113633659971,0.015923592213680046,0.00262174826192465,-0.0017561243260534043,0.0022110180100441174,1.0033142440478122,0.8921049992455037,53.286344457230534,1.6414654343669348
2,10.0,0.02395910280595444,0.0062509744380323225,0.015972564671708555,0.0026091852027579298,-0.0057797530106498685,0.005332268743969063,1.0035301850376483,0.8913686778387355,50.252045774197676,1.7302655220591465
1,1.0,0.02423038835292788,0.006231660698336386,0.01621891979636374,0.0026258410731474007,-0.03017113076800415,0.026343925400957924,1.003474707558876,0.8809551276487226,50.88383838383838,1.3336308498234761
0,0.1,0.024953624792167436,0.006501522039300719,0.01680394772848705,0.0029565683230101886,-0.09259635086316498,0.1026990893781232,1.0122651689903555,0.8676518747163221,51.263585219281424,0.5422216588792917
