config_id,p_n_estimators,p_max_depth,p_min_samples_leaf,RMSE_ret_mean,RMSE_ret_std,MAE_ret_mean,MAE_ret_std,R2_ret_mean,R2_ret_std,RMSE_usd_mean,RMSE_usd_std,DirAcc_pct_mean,DirAcc_pct_std
1,300,3,30,0.031602697232982625,0.006884836610945788,0.02140379891590994,0.004162645950466978,-0.0053638065159813675,0.005552875588664558,1432.9017239814366,433.8170487349206,49.957044673539514,2.400507217808912
3,300,6,30,0.031643332245129385,0.006891731557462782,0.021516127993696097,0.004174438028836741,-0.00801456522524402,0.007169266186816523,1436.4069374741139,434.63171156509463,50.38659793814433,1.613542952834445
0,300,3,10,0.03168824688412842,0.007002615070284229,0.021436448376239266,0.004193178678226919,-0.009392026563476347,0.007870881022486897,1436.057770367528,431.5078519345785,49.914089347079035,2.590174129154868
2,300,6,10,0.03175898385067917,0.0070263574797862285,0.021595760441670567,0.004246263249375272,-0.013840191435818994,0.00949380640442919,1440.855149907788,431.3110377488267,50.04295532646048,2.6739475081590913
