config_id,p_units,p_dropout,p_learning_rate,p_batch_size,p_epochs,p_patience,RMSE_ret_mean,RMSE_ret_std,MAE_ret_mean,MAE_ret_std,R2_ret_mean,R2_ret_std,RMSE_usd_mean,RMSE_usd_std,DirAcc_pct_mean,DirAcc_pct_std
1,32,0.4,0.001,64,40,6,0.01114278143212092,0.0022165896851183155,0.007911441068666956,0.0012550616771580417,-0.0071973871710022674,0.0054652030729338726,28.448765393221723,16.76793940592895,51.05841579055865,5.827794886112769
0,32,0.2,0.001,64,40,6,0.011189726768874348,0.002199503030200491,0.007931534818146492,0.0012576372551116718,-0.016683261768279417,0.01811815950007522,28.538060106079495,16.76094777499852,50.95453045046173,1.097350601902106
