config_id,p_n_estimators,p_max_depth,p_min_samples_leaf,RMSE_ret_mean,RMSE_ret_std,MAE_ret_mean,MAE_ret_std,R2_ret_mean,R2_ret_std,RMSE_usd_mean,RMSE_usd_std,DirAcc_pct_mean,DirAcc_pct_std
1,300,3,30,0.023960871953597647,0.006192933384174598,0.015950613466614375,0.002584631342064385,-0.007188670440347655,0.004760705603258328,1.0040993496059838,0.8897771238270776,51.70614371563739,2.627852833824917
3,300,6,30,0.023964162291585753,0.006177780717167125,0.015966347607532395,0.002592953759562127,-0.0078049274147382885,0.0059920459797500455,1.0033764497718776,0.8878835994024151,52.33857562971487,1.1021508366423503
0,300,3,10,0.024005908096855808,0.00625338385502934,0.015975424009123003,0.0026407310337507005,-0.009759757388320078,0.008898793345843748,1.0064761560625202,0.8936571779043905,52.33825597749649,2.9895573994902875
2,300,6,10,0.024036527480872406,0.0062271256599988915,0.016004195314223833,0.0026282712569371206,-0.013012792416796204,0.011124100150146286,1.0064287080857914,0.8912351511643009,51.391126454417595,1.776283879499618
